carat,cut,color,clarity,depth,table,x,y,z,price_predicted
0.43,Very Good,E,SI1,63.1,56.0,4.83,4.8,3.04,910.4
1.58,Ideal,G,VS1,61.3,57.0,7.48,7.54,4.6,15433.4
0.53,Ideal,E,VS2,62.7,54.0,5.18,5.15,3.24,1764.6
0.65,Very Good,F,VS2,64.0,55.3,5.5,5.57,3.54,2459.2
0.35,Premium,H,VS1,62.6,59.0,4.5,4.45,2.8,769.6
2.1,Premium,J,VS2,61.3,59.0,8.27,8.21,5.05,13456.8
1.04,Ideal,H,VS1,62.7,55.0,6.43,6.49,4.05,5728.6
1.35,Premium,J,SI1,61.1,61.0,7.13,7.1,4.35,5112.6
1.06,Ideal,H,SI2,62.5,57.1,6.46,6.5,4.05,4429.2
1.0,Very Good,F,VS2,61.6,56.0,6.42,6.47,3.97,6361.6
0.7,Very Good,F,VVS1,63.0,60.0,5.59,5.62,3.53,3459.2
0.38,Premium,F,VS1,60.9,58.0,4.71,4.68,2.86,990.0
0.39,Good,G,VS2,63.7,53.0,4.62,4.67,2.96,822.0
0.83,Good,H,SI2,63.9,56.0,5.99,5.93,3.81,3020.0
0.9,Very Good,F,VVS2,61.0,63.0,6.13,6.09,3.73,4593.8
0.7,Fair,H,SI1,65.5,57.0,5.59,5.55,3.65,1993.4
0.42,Premium,F,VVS2,61.7,59.0,4.78,4.82,2.96,1151.6
1.23,Premium,F,VS2,60.8,59.0,6.9,6.94,4.21,8933.4
0.32,Ideal,F,VS2,61.2,56.0,4.41,4.44,2.71,668.2
1.08,Premium,G,VS1,61.5,61.0,6.62,6.55,4.05,6652.2
0.43,Premium,G,SI1,62.6,59.0,4.8,4.82,3.01,912.0
1.5,Very Good,G,VVS2,60.9,56.0,7.34,7.37,4.48,14732.6
0.38,Good,D,VVS1,61.3,61.0,4.68,4.72,2.88,1082.4
0.73,Good,E,SI1,63.2,58.0,5.7,5.76,3.62,2693.2
1.01,Very Good,H,SI1,61.9,57.0,6.36,6.41,3.95,4737.8
0.4,Premium,F,VS1,62.5,59.0,4.69,4.66,2.92,1046.6
1.57,Ideal,J,VVS2,61.4,57.0,7.45,7.5,4.59,9443.6
1.29,Ideal,J,VS2,60.9,58.0,7.05,7.0,4.28,5678.4
0.25,Very Good,F,VVS2,62.4,55.0,4.03,4.06,2.52,621.4
0.34,Ideal,E,VS2,62.5,55.0,4.45,4.48,2.79,712.6
0.39,Premium,F,SI1,60.1,59.0,4.77,4.74,2.86,850.6
0.41,Ideal,F,VVS1,61.9,56.0,4.79,4.77,2.96,1332.0
0.53,Ideal,E,VS2,62.8,55.0,5.21,5.17,3.26,1785.4
1.25,Premium,G,VS1,61.8,58.0,6.94,6.91,4.28,8520.4
0.71,Premium,F,VS1,61.1,58.0,5.76,5.72,3.51,2918.6
0.36,Ideal,E,VS2,62.6,56.0,4.56,4.52,2.84,1001.4
0.51,Very Good,E,VVS2,61.3,55.0,5.14,5.16,3.16,2184.8
0.5,Ideal,D,VVS2,60.4,54.0,5.23,5.17,3.14,2499.2
0.91,Premium,D,SI1,63.0,59.0,6.15,6.11,3.86,4375.0
0.32,Premium,G,VS1,61.4,58.0,4.4,4.36,2.69,822.8
1.11,Ideal,J,SI2,62.6,54.0,6.61,6.64,4.15,4350.0
2.16,Premium,J,SI1,60.5,59.0,8.41,8.35,5.07,14279.6
1.19,Premium,E,VS1,59.8,58.0,7.01,6.94,4.17,11184.6
0.35,Ideal,E,VS1,61.9,56.0,4.53,4.55,2.81,845.0
0.54,Very Good,F,VS1,61.6,59.0,5.26,5.2,3.22,1759.4
0.34,Ideal,F,VS2,60.7,56.0,4.56,4.53,2.76,896.0
1.27,Premium,J,SI2,60.4,58.0,7.04,7.0,4.24,4341.0
0.47,Ideal,H,IF,62.4,57.0,4.97,5.0,3.11,1410.2
1.22,Premium,H,VS1,58.9,59.0,7.02,6.96,4.12,7446.0
1.76,Ideal,I,SI2,61.2,55.0,7.79,7.76,4.76,9542.6
0.53,Very Good,G,SI1,63.4,54.0,5.09,5.13,3.24,1271.2
0.35,Premium,D,VS2,59.7,58.0,4.61,4.57,2.74,910.8
1.5,Good,H,SI2,63.6,60.0,7.3,7.23,4.63,7600.2
2.04,Premium,G,SI2,60.3,59.0,8.23,8.3,4.98,16002.4
0.31,Ideal,H,VVS1,62.3,53.0,4.35,4.38,2.72,698.2
0.55,Premium,D,VVS1,60.3,59.0,5.34,5.3,3.21,2423.4
0.7,Ideal,G,SI1,61.9,58.0,5.66,5.69,3.51,2428.6
0.52,Premium,F,SI1,59.5,59.0,5.24,5.31,3.14,1370.0
0.32,Ideal,G,VS2,60.3,57.0,4.46,4.43,2.68,656.6
0.29,Very Good,G,VVS1,62.0,58.0,4.19,4.23,2.61,657.0
1.21,Ideal,I,VVS1,61.6,55.0,6.88,6.8,4.21,6745.6
1.27,Ideal,F,VS2,62.8,56.0,6.9,6.86,4.32,9186.8
0.37,Very Good,D,SI1,61.0,62.0,4.61,4.64,2.82,684.2
1.01,Premium,F,SI1,60.6,58.0,6.54,6.49,3.95,5123.4
0.76,Ideal,F,VS2,61.0,55.0,5.89,5.92,3.6,3249.8
0.59,Ideal,E,SI1,62.9,57.0,5.36,5.33,3.36,1715.8
1.8,Good,I,SI2,63.2,58.0,7.66,7.75,4.87,9892.8
0.75,Ideal,F,SI2,62.1,55.0,5.83,5.87,3.63,2477.0
1.07,Ideal,D,IF,60.9,54.0,6.66,6.73,4.08,15798.4
0.4,Premium,D,VS2,59.1,57.0,4.87,4.81,2.86,1036.0
0.28,Good,J,VVS2,58.4,60.0,4.27,4.33,2.51,469.8
0.71,Very Good,E,VS2,62.9,57.0,5.68,5.7,3.58,2976.0
0.6,Ideal,I,SI2,62.2,54.0,5.4,5.44,3.37,1182.2
1.05,Ideal,F,VVS2,62.1,54.0,6.55,6.52,4.06,9527.6
0.33,Ideal,E,VVS1,61.5,56.0,4.49,4.46,2.75,1058.4
0.71,Ideal,E,VS2,62.0,57.0,5.71,5.74,3.55,3122.2
1.01,Premium,F,SI1,62.8,59.0,6.4,6.36,4.01,4900.8
0.33,Premium,I,VS1,61.6,60.0,4.42,4.45,2.73,602.0
0.9,Very Good,F,VS2,64.2,59.0,6.07,6.11,3.91,4484.8
0.74,Ideal,F,VS1,62.3,57.0,5.79,5.77,3.6,3392.6
1.04,Premium,G,I1,62.2,58.0,6.46,6.41,4.0,2625.4
0.51,Ideal,D,VS2,62.4,55.0,5.12,5.14,3.2,1808.0
0.58,Very Good,H,SI1,63.3,56.0,5.34,5.31,3.37,1331.6
1.02,Very Good,D,SI2,63.4,59.0,6.41,6.37,4.05,4849.2
0.41,Ideal,I,VS2,62.0,57.0,4.74,4.77,2.95,687.6
0.43,Ideal,I,VVS2,62.6,57.0,4.79,4.82,3.01,905.8
1.13,Ideal,E,VS2,61.4,58.0,6.71,6.74,4.13,9006.4
0.39,Fair,E,SI1,65.6,60.0,4.5,4.56,2.97,792.8
1.0,Premium,J,SI2,62.7,58.0,6.32,6.28,3.95,3464.8
0.56,Good,E,VS2,62.3,63.0,5.22,5.27,3.27,1697.2
1.15,Premium,G,SI1,63.0,59.0,6.68,6.63,4.19,5669.2
0.81,Ideal,H,IF,61.6,58.0,5.98,6.01,3.69,3796.2
1.27,Premium,J,VVS1,60.1,58.0,7.06,6.99,4.22,7880.2
0.73,Ideal,G,VS2,61.6,56.0,5.8,5.83,3.58,3200.8
0.31,Ideal,G,VVS1,60.8,56.0,4.36,4.39,2.66,785.4
0.68,Very Good,G,IF,62.7,56.0,5.56,5.6,3.5,3120.2
0.51,Good,D,VS2,60.1,65.0,5.14,5.17,3.1,1661.4
1.2,Very Good,I,VS1,63.1,58.0,6.7,6.62,4.2,5659.2
0.4,Very Good,H,VS1,63.4,58.0,4.74,4.66,2.98,854.4
1.54,Fair,I,SI2,64.6,56.0,7.3,7.26,4.7,6646.6
0.77,Very Good,E,SI2,60.4,58.0,5.91,5.95,3.58,2612.6
0.44,Very Good,E,SI1,62.2,60.0,4.79,4.86,3.0,770.4
0.92,Premium,G,SI2,58.4,58.0,6.4,6.34,3.73,3501.8
1.01,Premium,E,SI1,59.5,60.0,6.54,6.46,3.87,5299.2
0.82,Fair,F,SI1,64.9,58.0,5.83,5.79,3.77,2519.6
0.41,Ideal,G,VS1,61.7,57.0,4.81,4.78,2.96,974.8
0.44,Very Good,F,VVS1,62.1,60.0,4.84,4.92,3.03,1479.6
0.56,Ideal,D,SI2,62.2,55.0,5.29,5.32,3.3,1359.4
0.26,Very Good,E,VVS2,61.7,61.0,4.08,4.12,2.53,569.4
0.39,Ideal,G,IF,61.6,56.0,4.69,4.73,2.9,1151.6
0.7,Fair,I,I1,68.6,57.0,5.46,5.34,3.71,1216.4
1.2,Premium,G,SI2,62.6,61.0,6.73,6.68,4.2,4761.6
2.0,Very Good,H,SI2,61.0,57.0,8.02,8.18,4.94,15241.2
0.54,Very Good,I,VS2,62.3,56.0,5.17,5.22,3.24,1218.6
0.54,Ideal,D,VS2,61.1,56.0,5.29,5.25,3.22,1868.0
1.6,Very Good,I,VS1,62.3,59.0,7.46,7.51,4.66,10329.6
0.37,Ideal,E,VS1,61.4,55.0,4.62,4.66,2.85,917.4
1.09,Ideal,G,VVS2,61.8,56.0,6.58,6.62,4.08,8697.2
0.71,Ideal,G,VS1,61.5,56.0,5.74,5.78,3.54,3397.6
1.0,Premium,D,SI1,59.2,62.0,6.54,6.49,3.86,5528.8
0.33,Ideal,E,VS2,61.5,57.0,4.41,4.47,2.73,677.6
1.2,Very Good,I,VS1,62.6,59.0,6.69,6.73,4.2,6036.2
1.21,Premium,G,VS1,62.7,58.0,6.76,6.85,4.27,8405.6
0.42,Ideal,E,VVS2,62.3,55.0,4.81,4.76,2.98,1249.0
0.31,Good,G,VS1,63.2,56.0,4.28,4.29,2.71,608.6
1.01,Premium,D,VVS2,62.4,58.0,6.44,6.39,4.0,10168.6
0.99,Fair,J,I1,73.6,60.0,6.01,5.8,4.35,1681.4
1.07,Premium,H,VS2,60.6,60.0,6.66,6.63,4.03,5493.6
0.92,Premium,F,SI2,61.8,58.0,6.19,6.23,3.84,3588.0
1.04,Very Good,G,VVS2,62.8,54.0,6.39,6.5,4.05,7221.8
0.3,Premium,G,VVS1,62.6,58.0,4.27,4.29,2.68,1013.0
0.62,Very Good,D,VVS2,58.1,63.0,5.59,5.66,3.27,3210.4
0.7,Ideal,F,SI2,62.1,57.0,5.65,5.69,3.52,2330.8
1.0,Premium,G,SI2,60.7,59.0,6.45,6.41,3.9,4200.2
1.03,Ideal,G,SI1,60.8,57.0,6.52,6.47,3.95,4830.4
0.71,Ideal,G,VVS1,61.1,57.0,5.76,5.8,3.53,3829.0
0.3,Ideal,H,VVS1,62.5,53.8,4.31,4.33,2.69,666.8
0.4,Good,I,VS1,63.8,55.0,4.69,4.65,2.98,777.0
0.5,Good,E,VS2,64.1,58.0,5.03,5.01,3.22,1505.4
0.26,Very Good,E,VVS2,62.9,56.0,4.07,4.1,2.57,592.4
0.33,Very Good,G,VS2,62.1,56.0,4.41,4.44,2.75,571.2
0.4,Ideal,D,VVS2,62.2,55.0,4.74,4.72,2.94,1289.2
0.53,Very Good,E,SI1,63.0,55.0,5.14,5.18,3.25,1395.2
0.7,Very Good,F,SI1,62.3,57.0,5.65,5.69,3.53,2438.2
0.36,Ideal,E,VS2,61.9,56.0,4.55,4.56,2.82,826.2
0.48,Premium,E,SI2,62.9,60.0,4.93,4.9,3.09,894.6
0.72,Ideal,D,SI1,60.5,56.0,5.79,5.84,3.52,3201.8
0.51,Very Good,F,VS2,58.6,58.0,5.22,5.29,3.08,1608.2
0.26,Ideal,G,VS1,62.5,53.0,4.1,4.13,2.57,463.6
1.0,Good,F,I1,64.2,59.0,6.26,6.3,4.03,2551.8
0.26,Ideal,F,IF,62.0,56.0,4.07,4.1,2.53,718.8
0.32,Ideal,G,VVS1,60.2,56.0,4.45,4.49,2.69,812.6
0.79,Premium,G,VS1,61.3,59.0,5.97,5.91,3.64,3198.0
1.07,Ideal,H,VS2,62.1,57.0,6.53,6.49,4.04,5572.0
0.9,Premium,D,SI2,58.1,60.0,6.26,6.24,3.63,3508.0
2.35,Premium,J,VS1,60.7,60.0,8.64,8.6,5.23,15924.2
1.11,Ideal,I,VS1,63.0,56.0,6.61,6.57,4.15,5681.4
0.36,Good,E,VVS1,58.2,56.0,4.68,4.74,2.74,1027.6
0.3,Good,F,VVS1,61.1,61.0,4.29,4.32,2.63,875.0
0.53,Ideal,G,VS1,61.8,55.0,5.17,5.22,3.21,1732.2
0.79,Premium,J,SI1,58.8,62.0,6.03,6.01,3.54,2036.8
0.33,Premium,D,SI2,61.6,59.0,4.42,4.41,2.72,575.4
1.36,Premium,I,VS1,62.0,59.0,7.1,7.06,4.39,6191.6
1.03,Very Good,H,SI2,60.9,57.0,6.5,6.58,3.98,4324.6
0.42,Premium,G,VVS1,59.8,58.0,4.88,4.85,2.91,1201.0
0.32,Ideal,H,VVS1,61.6,54.0,4.42,4.45,2.73,749.8
0.56,Ideal,E,VS1,61.8,56.0,5.28,5.33,3.28,1990.6
0.34,Premium,G,VVS1,59.0,62.0,4.6,4.56,2.7,1038.2
0.5,Very Good,D,VS1,59.8,58.0,5.12,5.14,3.07,1865.6
3.11,Fair,J,I1,65.9,57.0,9.15,9.02,5.98,12547.6
0.56,Ideal,D,VS2,60.9,56.0,5.35,5.32,3.25,2066.0
0.3,Ideal,E,VVS1,60.6,57.0,4.33,4.35,2.63,895.0
0.37,Ideal,E,VS1,61.6,54.7,4.61,4.63,2.85,904.8
0.53,Ideal,G,VS2,61.6,56.0,5.24,5.19,3.21,1656.6
1.6,Very Good,D,SI2,60.6,58.0,7.55,7.61,4.59,10598.0
0.31,Ideal,D,SI1,62.1,56.0,4.33,4.37,2.7,563.4
1.54,Very Good,J,VS1,63.5,57.0,7.27,7.37,4.65,8051.6
0.33,Very Good,G,VVS2,62.8,57.0,4.39,4.47,2.78,738.4
0.31,Good,H,VS2,63.5,57.0,4.32,4.34,2.75,488.4
0.71,Premium,G,SI1,58.5,58.0,5.87,5.82,3.42,2258.8
1.01,Premium,F,SI2,61.1,57.0,6.48,6.44,3.95,4262.8
0.3,Ideal,F,VVS1,61.9,58.0,4.26,4.3,2.65,814.0
1.31,Ideal,H,VS1,62.5,56.0,6.95,7.03,4.37,8194.2
0.71,Ideal,I,VS2,61.6,57.0,5.7,5.62,3.49,2228.2
0.41,Ideal,D,SI1,61.6,55.0,4.8,4.78,2.95,930.4
1.0,Premium,F,VS1,62.6,58.0,6.37,6.4,4.0,7444.4
1.07,Ideal,D,VS1,61.8,57.0,6.55,6.58,4.06,9783.2
0.52,Premium,G,VS1,62.6,59.0,5.08,5.11,3.19,1649.6
1.05,Ideal,G,VS2,62.8,57.0,6.49,6.45,4.06,6555.0
0.33,Ideal,D,VVS2,61.7,55.0,4.46,4.49,2.76,1042.0
1.5,Very Good,F,SI2,62.3,60.0,7.29,7.34,4.56,8918.4
0.41,Ideal,H,SI2,61.7,56.0,4.8,4.77,2.95,618.6
0.71,Very Good,F,VS1,62.9,55.0,5.68,5.71,3.58,3053.0
0.5,Good,D,SI1,63.8,60.0,5.0,5.03,3.2,1350.8
1.01,Very Good,D,VS2,63.1,60.0,6.39,6.35,4.02,6849.2
1.71,Good,H,VS2,63.7,58.0,7.57,7.54,4.81,11812.2
0.4,Ideal,F,VVS1,62.2,56.0,4.71,4.74,2.94,1189.2
0.32,Very Good,G,VS1,61.7,55.0,4.37,4.41,2.71,646.2
0.5,Very Good,E,SI1,60.7,61.0,5.09,5.12,3.1,1332.0
1.02,Fair,F,SI2,65.5,59.0,6.27,6.24,4.1,3659.8
1.05,Very Good,G,SI2,62.5,60.0,6.45,6.5,4.05,4318.0
1.36,Premium,E,VVS2,59.8,59.0,7.12,7.2,4.38,12708.4
0.51,Ideal,E,SI1,62.3,56.0,5.15,5.12,3.2,1474.6
1.2,Premium,H,SI2,62.4,57.0,6.83,6.75,4.24,5362.4
0.72,Ideal,F,VS1,62.0,56.0,5.76,5.73,3.56,2956.8
0.49,Very Good,F,VVS1,62.2,56.0,5.04,5.08,3.14,2110.0
0.36,Premium,H,SI1,61.3,57.0,4.65,4.61,2.84,688.4
0.7,Premium,D,SI1,62.1,62.0,5.63,5.58,3.48,2407.8
0.9,Premium,E,SI2,59.5,61.0,6.3,6.24,3.73,3475.8
0.32,Premium,G,VVS1,58.1,59.0,4.53,4.49,2.62,1037.4
2.0,Very Good,G,SI2,63.5,55.0,8.03,7.93,5.07,12724.0
0.9,Good,F,SI2,63.3,57.0,6.08,6.14,3.87,3297.4
1.18,Ideal,E,SI2,60.9,57.0,6.86,6.89,4.19,5483.0
0.36,Ideal,E,VS1,61.8,56.0,4.55,4.58,2.82,844.2
0.37,Ideal,F,VVS2,60.0,59.0,4.64,4.66,2.79,922.8
0.3,Ideal,F,SI1,62.4,56.0,4.27,4.32,2.68,482.0
0.36,Premium,F,VS2,60.5,60.0,4.55,4.61,2.77,748.6
0.8,Premium,J,SI2,60.2,59.0,6.07,5.95,3.62,2354.2
1.51,Ideal,H,SI1,61.9,57.0,7.37,7.32,4.55,8701.8
0.62,Very Good,F,VS2,59.8,58.0,5.55,5.59,3.33,1965.2
0.71,Premium,H,SI1,62.4,59.0,5.65,5.6,3.51,2117.2
0.32,Good,G,VS1,57.0,62.0,4.51,4.54,2.58,665.2
1.02,Ideal,G,VS2,62.8,57.0,6.36,6.45,4.02,6351.2
0.41,Premium,H,VS1,62.0,56.0,4.78,4.74,2.95,1021.8
1.14,Ideal,G,VS2,62.0,55.0,6.68,6.77,4.17,7281.4
0.52,Premium,G,SI1,60.6,61.0,5.19,5.17,3.14,1266.6
1.0,Good,H,SI1,62.7,60.0,6.24,6.3,3.93,4339.8
0.56,Very Good,E,SI1,60.2,57.0,5.36,5.4,3.24,1547.4
0.32,Premium,G,SI1,61.0,61.0,4.41,4.38,2.68,604.4
0.37,Ideal,D,VVS2,61.6,54.0,4.61,4.64,2.85,1129.8
0.9,Good,G,SI1,63.2,59.0,6.05,6.1,3.84,3813.6
1.01,Ideal,G,SI1,61.1,58.0,6.43,6.49,3.95,4866.0
1.03,Ideal,J,SI1,62.3,57.0,6.48,6.43,4.02,3810.6
0.78,Premium,G,SI2,60.6,58.0,6.02,5.99,3.64,2356.8
0.33,Ideal,G,VS1,61.6,57.0,4.46,4.49,2.75,662.2
0.33,Ideal,H,VVS2,61.3,56.0,4.43,4.47,2.73,641.4
1.09,Ideal,H,SI1,61.9,57.0,6.63,6.58,4.09,4639.2
0.5,Good,J,SI1,63.3,60.0,4.97,4.99,3.15,868.4
1.01,Ideal,J,VS2,61.3,56.0,6.46,6.5,3.97,4476.4
1.0,Very Good,E,VVS2,63.5,55.0,6.36,6.31,4.02,9201.4
0.59,Premium,E,SI2,60.8,56.0,5.43,5.4,3.29,1432.6
0.7,Very Good,H,SI2,59.9,57.0,5.74,5.77,3.45,2057.8
0.31,Premium,I,SI1,61.3,58.0,4.34,4.37,2.67,452.6
0.39,Premium,E,VS2,62.5,60.0,4.64,4.67,2.91,941.4
0.85,Ideal,E,SI1,61.8,54.0,6.1,6.14,3.78,4236.0
0.73,Ideal,I,VVS2,62.3,55.0,5.76,5.77,3.59,2504.4
1.09,Ideal,J,SI1,60.7,58.0,6.64,6.68,4.04,4554.0
0.4,Ideal,D,SI2,61.3,56.0,4.72,4.77,2.91,652.6
0.4,Very Good,E,SI1,61.7,60.0,4.68,4.72,2.9,702.4
0.22,Fair,E,VS2,65.1,61.0,3.87,3.78,2.49,552.0
0.31,Premium,E,VS2,60.3,58.0,4.42,4.37,2.65,878.0
1.19,Ideal,J,SI2,61.7,56.0,6.8,6.85,4.21,4780.6
1.06,Fair,I,I1,64.5,57.0,6.47,6.33,4.13,2183.2
0.61,Very Good,E,VS1,59.6,63.0,5.44,5.57,3.28,2130.8
0.82,Ideal,H,VVS2,61.4,56.0,6.01,6.05,3.71,3265.2
1.01,Fair,G,I1,64.5,56.0,6.32,6.26,4.06,2215.0
0.32,Ideal,E,VS2,61.4,56.0,4.4,4.43,2.71,697.6
0.5,Premium,D,SI2,62.2,58.0,5.08,5.14,3.18,1313.2
1.01,Premium,F,SI1,59.1,56.0,6.65,6.52,3.89,5082.4
1.0,Very Good,F,SI2,62.7,58.0,6.3,6.36,3.97,4087.0
0.31,Ideal,D,SI1,62.9,56.0,4.34,4.31,2.72,732.0
0.35,Ideal,E,VS2,62.4,57.0,4.52,4.55,2.83,771.4
0.7,Ideal,H,VS2,61.2,57.0,5.73,5.77,3.52,2923.0
1.08,Ideal,G,SI2,62.2,56.0,6.56,6.59,4.09,4613.6
1.21,Premium,D,VVS1,60.1,59.0,6.96,6.88,4.16,13465.0
1.06,Premium,H,SI1,62.8,58.0,6.49,6.47,4.07,4826.2
0.28,Ideal,I,VS2,62.4,56.0,4.19,4.22,2.62,427.8
0.5,Good,F,VS2,63.3,57.0,5.02,5.06,3.19,1442.0
1.01,Premium,D,SI1,61.6,58.0,6.47,6.42,3.97,5708.0
0.42,Fair,D,SI1,64.7,61.0,4.7,4.73,3.05,1156.2
1.53,Ideal,F,SI1,61.6,56.0,7.34,7.39,4.54,12261.0
0.57,Premium,E,VS2,63.0,59.0,5.29,5.25,3.32,1884.2
0.41,Premium,D,VVS2,61.9,59.0,4.78,4.75,2.95,1276.2
2.24,Ideal,F,SI2,60.3,59.0,8.47,8.5,5.12,16369.6
0.41,Good,E,SI2,63.8,57.0,4.75,4.68,3.01,694.6
0.5,Very Good,G,SI1,62.4,52.0,5.1,5.15,3.2,1269.2
0.23,Very Good,F,VS2,59.1,59.0,4.02,4.07,2.39,420.6
1.11,Very Good,F,SI1,60.1,61.0,6.64,6.74,4.06,5471.6
1.2,Ideal,E,SI2,61.3,56.0,6.85,6.88,4.21,5628.8
1.14,Premium,F,VVS1,59.4,59.0,6.87,6.8,4.06,11378.8
0.9,Ideal,G,SI2,62.5,56.0,6.15,6.2,3.86,3648.8
1.22,Premium,G,VS1,62.2,59.0,6.82,6.87,4.26,8466.2
0.7,Premium,F,VS1,61.7,60.0,5.67,5.64,3.49,2708.4
1.07,Premium,I,SI1,58.4,60.0,6.78,6.68,3.93,4517.4
0.51,Very Good,E,SI2,63.3,56.0,5.12,5.08,3.23,1137.6
0.3,Premium,E,SI1,62.5,60.0,4.24,4.27,2.66,645.2
1.12,Premium,G,SI2,61.2,58.0,6.69,6.67,4.09,4470.6
0.3,Premium,F,VS2,61.5,60.0,4.26,4.29,2.63,588.8
0.4,Premium,D,SI1,61.6,58.0,4.73,4.69,2.9,920.0
0.9,Premium,I,SI1,63.0,58.0,6.09,6.01,3.81,3112.2
0.3,Ideal,H,VS1,61.6,57.0,4.3,4.33,2.66,540.0
0.74,Premium,F,SI2,61.4,57.0,5.82,5.8,3.57,2101.8
0.41,Very Good,J,VS2,63.4,56.0,4.73,4.7,2.99,657.6
0.52,Premium,E,SI1,61.6,58.0,5.17,5.12,3.17,1527.8
0.54,Ideal,D,VVS2,61.4,52.0,5.3,5.34,3.26,2898.8
0.9,Very Good,H,SI2,61.2,57.0,6.21,6.27,3.82,3364.4
0.7,Good,I,VS1,61.1,61.0,5.65,5.7,3.47,2185.0
0.34,Very Good,H,VS2,62.4,60.0,4.41,4.44,2.76,521.0
0.7,Ideal,F,VS2,61.9,55.0,5.7,5.74,3.54,2991.0
1.02,Very Good,G,VS2,63.0,57.0,6.37,6.39,4.02,5946.6
1.0,Good,F,SI2,63.8,58.0,6.28,6.33,4.02,3820.8
0.31,Ideal,I,SI2,61.0,56.0,4.39,4.43,2.69,373.6
1.23,Premium,G,VS1,62.2,58.0,6.78,6.74,4.27,7983.2
0.7,Very Good,E,SI1,59.4,63.0,5.79,5.73,3.42,2592.0
0.54,Ideal,D,VS2,61.1,57.0,5.25,5.22,3.2,1913.0
0.38,Ideal,H,SI1,61.5,56.0,4.67,4.69,2.88,683.0
0.9,Fair,E,SI2,65.0,58.0,6.08,6.04,3.94,3053.6
1.0,Ideal,D,SI2,61.5,56.0,6.45,6.41,3.95,4592.2
0.29,Very Good,G,VS2,61.9,55.0,4.25,4.28,2.64,532.8
2.01,Premium,E,SI1,60.4,61.0,8.05,7.98,4.84,16203.4
1.32,Premium,F,SI2,60.6,60.0,7.1,7.05,4.29,5948.8
0.72,Premium,F,VS2,61.5,58.0,5.73,5.69,3.51,2625.6
0.31,Premium,H,VS2,62.4,59.0,4.34,4.31,2.7,619.4
1.51,Fair,J,SI2,65.1,59.0,7.13,7.09,4.63,4545.8
0.24,Ideal,H,IF,62.1,57.0,4.0,4.04,2.5,509.2
0.79,Ideal,E,VS2,59.3,57.0,6.02,6.06,3.58,3632.8
0.73,Premium,F,VS2,62.7,58.0,5.76,5.7,3.59,2668.2
0.9,Very Good,D,VS1,58.9,59.0,6.22,6.31,3.69,5678.6
0.51,Premium,F,VVS2,61.9,56.0,5.17,5.13,3.19,2185.8
0.29,Ideal,G,VVS2,60.7,54.0,4.33,4.37,2.64,665.2
0.68,Good,F,SI1,58.1,60.0,5.8,5.91,3.4,2243.0
0.51,Ideal,D,VS2,61.1,56.0,5.16,5.2,3.17,1776.4
1.55,Ideal,I,VS2,61.8,55.0,7.4,7.44,4.58,10169.0
1.51,Very Good,H,SI2,60.8,58.0,7.4,7.51,4.53,8369.0
2.01,Ideal,I,SI1,62.9,57.0,8.05,7.98,5.04,13687.2
1.04,Very Good,G,VVS1,58.2,60.0,6.66,6.71,3.89,8271.0
0.98,Fair,G,SI1,64.4,56.0,6.33,6.24,4.03,4028.0
0.25,Very Good,E,VVS1,62.9,58.0,4.01,4.03,2.53,566.8
0.42,Ideal,H,VS1,61.2,57.0,4.87,4.8,2.96,1070.2
1.1,Very Good,G,VVS1,60.4,57.0,6.7,6.77,4.07,8556.0
0.41,Very Good,D,VS1,62.8,57.0,4.73,4.76,2.98,1026.2
1.02,Premium,F,VS2,62.7,59.0,6.41,6.44,4.03,6092.6
0.61,Very Good,H,VVS2,60.5,57.0,5.52,5.54,3.35,1873.2
0.4,Ideal,J,VS1,61.3,56.0,4.77,4.79,2.93,655.2
0.34,Ideal,D,VS1,60.9,56.0,4.56,4.51,2.76,892.0
0.4,Ideal,E,SI2,61.0,58.0,4.76,4.78,2.91,681.2
0.41,Ideal,G,VVS2,61.7,55.0,4.81,4.85,2.98,980.2
0.3,Ideal,H,SI1,62.4,55.0,4.3,4.32,2.69,460.4
0.31,Ideal,E,VS1,62.0,55.0,4.35,4.38,2.7,743.6
0.46,Very Good,E,VS2,62.2,58.0,4.95,4.99,3.09,1193.8
0.4,Ideal,G,IF,62.2,55.0,4.73,4.76,2.95,1286.4
0.3,Ideal,E,VS2,61.5,55.0,4.3,4.34,2.66,650.6
1.09,Ideal,F,SI2,61.2,57.0,6.6,6.64,4.05,5177.4
0.71,Very Good,E,SI1,63.1,58.0,5.65,5.69,3.58,2573.0
0.97,Ideal,G,SI2,61.6,56.0,6.31,6.39,3.91,3897.6
1.02,Very Good,E,IF,61.7,60.0,6.38,6.52,3.98,11519.4
0.42,Premium,D,SI2,60.0,61.0,4.89,4.85,2.92,858.2
0.33,Ideal,I,IF,61.8,55.0,4.46,4.47,2.76,765.2
0.36,Ideal,E,VS1,61.7,56.0,4.58,4.56,2.82,967.4
1.72,Ideal,H,SI1,62.2,57.0,7.65,7.55,4.72,10961.4
0.37,Ideal,H,VVS1,62.0,53.0,4.63,4.66,2.88,844.2
0.71,Ideal,D,VS2,61.2,55.0,5.74,5.78,3.53,3388.2
0.51,Very Good,I,SI1,63.5,60.0,5.03,5.05,3.2,1054.4
0.3,Ideal,E,VS2,62.1,55.0,4.28,4.32,2.67,650.8
